+--------+----------------------------------------+------------------------------------------------------------------------------------------------+---------------------------------------+--------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------+
| Domain | Method                                 | URI                                                                                            | Name                                  | Action                                                                                           | Middleware                                                                                     |
+--------+----------------------------------------+------------------------------------------------------------------------------------------------+---------------------------------------+--------------------------------------------------------------------------------------------------+------------------------------------------------------------------------------------------------+
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | POST                                   | api/checkouteditor/sendsupportemailverification                                                |                                       | Modules\CheckoutEditor\Http\Controllers\CheckoutEditorApiController@sendSupportEmailVerification | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin                                         |
|        | POST                                   | api/checkouteditor/sendsupportphoneverification                                                |                                       | Modules\CheckoutEditor\Http\Controllers\CheckoutEditorApiController@sendSupportPhoneVerification | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin                                         |
|        | POST                                   | api/checkouteditor/verifysupportemail                                                          |                                       | Modules\CheckoutEditor\Http\Controllers\CheckoutEditorApiController@verifySupportEmail           | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin                                         |
|        | POST                                   | api/checkouteditor/verifysupportphone                                                          |                                       | Modules\CheckoutEditor\Http\Controllers\CheckoutEditorApiController@verifySupportPhone           | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin                                         |
|        | GET|HEAD                               | api/checkouteditor/{checkouteditor}                                                            | checkouteditor.show                   | Modules\CheckoutEditor\Http\Controllers\CheckoutEditorApiController@show                         | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | PUT|PATCH                              | api/checkouteditor/{checkouteditor}                                                            | checkouteditor.update                 | Modules\CheckoutEditor\Http\Controllers\CheckoutEditorApiController@update                       | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | GET|HEAD                               | api/contestations/get-contestation-files/{salecontestation}                                    | contestations.getContestationFiles    | Modules\Chargebacks\Http\Controllers\ContestationsApiController@getContestationFiles             | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations                                         |
|        | GET|HEAD                               | api/contestations/getcontestations                                                             | contestations.getchargebacks          | Modules\Chargebacks\Http\Controllers\ContestationsApiController@getContestations                 | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations                                         |
|        | GET|HEAD                               | api/contestations/gettotalvalues                                                               | contestations.gettotalvalues          | Modules\Chargebacks\Http\Controllers\ContestationsApiController@getTotalValues                   | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations                                         |
|        | POST                                   | api/contestations/send-files                                                                   | contestations.sendContestationFiles   | Modules\Chargebacks\Http\Controllers\ContestationsApiController@sendContestationFiles            | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations                                         |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations_manage                                  |
|        | POST                                   | api/contestations/update-is-file-completed                                                     | users.updateIsFileCompleted           | Modules\Chargebacks\Http\Controllers\ContestationsApiController@updateIsFileCompleted            | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations                                         |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations_manage                                  |
|        | GET|HEAD                               | api/contestations/{contestation_id}/contestation                                               | contestations.show                    | Modules\Chargebacks\Http\Controllers\ContestationsApiController@show                             | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations                                         |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations_manage                                  |
|        | GET|HEAD                               | api/contestations/{contestationfile}/removefile                                                | contestations.removeContestationFiles | Modules\Chargebacks\Http\Controllers\ContestationsApiController@removeContestationFiles          | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations                                         |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:contestations_manage                                  |
|        | GET|HEAD                               | api/core/companies                                                                             |                                       | Modules\Core\Http\Controllers\CoreApiController@companies                                        | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:sales|finances|report_pending|apps|invitations        |
|        | POST                                   | api/core/company-default                                                                       |                                       | Modules\Core\Http\Controllers\CoreApiController@updateCompanyDefault                             | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        | GET|HEAD                               | api/core/usercompanies                                                                         |                                       | Modules\Core\Http\Controllers\CoreApiController@getCompanies                                     | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\RoleMiddleware:account_owner|admin                                         |
|        | GET|HEAD                               | api/core/verifydocuments                                                                       |                                       | Modules\Core\Http\Controllers\CoreApiController@verifyDocuments                                  | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        | PUT                                    | api/customers/update                                                                           |                                       | Modules\Customers\Http\Controllers\CustomersApiController@update                                 | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:sales_manage                                          |
|        | GET|HEAD                               | api/customers/{id}                                                                             |                                       | Modules\Customers\Http\Controllers\CustomersApiController@show                                   | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | GET|HEAD                               | api/customers/{id}/{sale_id}                                                                   |                                       | Modules\Customers\Http\Controllers\CustomersApiController@show                                   | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        | GET|HEAD                               | api/dashboard                                                                                  | api.dashboard.index                   | Modules\Dashboard\Http\Controllers\DashboardApiController@index                                  | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | GET|HEAD                               | api/dashboard/get-account-attendance                                                           |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@getAccountAttendance                   | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | GET|HEAD                               | api/dashboard/get-account-chargeback                                                           |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@getAccountChargeback                   | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | GET|HEAD                               | api/dashboard/get-account-health                                                               |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@getAccountHealth                       | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | GET|HEAD                               | api/dashboard/get-account-tracking                                                             |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@getAccountTracking                     | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | GET|HEAD                               | api/dashboard/get-chart-data                                                                   |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@getChartData                           | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | GET|HEAD                               | api/dashboard/get-performance                                                                  |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@getPerformance                         | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | GET|HEAD                               | api/dashboard/get-releases                                                                     |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@getReleases                            | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | POST                                   | api/dashboard/getvalues                                                                        |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@getValues                              | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | Laravel\Passport\Http\Middleware\CheckScopes:admin                                             |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\DemoAccount                                                                |
|        | PUT                                    | api/dashboard/update-achievements/{achievement}                                                |                                       | Modules\Dashboard\Http\Controllers\DashboardApiController@updateAchievements                     | api                                                                                            |
|        |                                        |                                                                                                |                                       |                                                                                                  | Illuminate\Auth\Middleware\Authenticate:api                                                    |
|        |                                        |                                                                                                |                                       |                                                                                                  | App\Http\Middleware\PermissionMiddleware:dashboard                                             |
